time,open,high,low,close,Volume
1554775200,5260.33,5285.75,5255.37,5256.18,323.6942333
1554778800,5258.67,5276.99,5212.8,5241.24,374.3604065
1554782400,5240,5256.44,5212.14,5221.1,338.3303962
1554786000,5224.02,5231.19,5141.15,5215,592.449501
1554789600,5213.31,5239,5205.49,5235.89,322.2278489
1554793200,5234.9,5241.72,5206.89,5222,341.5169389
1554796800,5222.04,5240.62,5179.12,5227.69,719.5199334
1554800400,5227.74,5240,5168,5194.06,576.4737233
1554804000,5191.51,5212.8,5136.01,5203.36,583.4388308
1554807600,5205.72,5219.95,5176.18,5208.93,600.9878473
1554811200,5210.93,5223.29,5187.97,5190,307.7810772
1554814800,5190,5248.83,5187.88,5209.99,533.0235436
1554818400,5209.99,5218,5189.91,5207,509.144733
1554822000,5208.85,5231.56,5203.15,5207.17,279.4913009
1554825600,5205.64,5238.96,5205.64,5231.6,278.5351541
1554829200,5230.82,5237.7,5205.56,5208.33,121.5292562
1554832800,5208.33,5224.99,5207.17,5220,252.4678859
1554836400,5221.6,5222.43,5208.38,5215.8,217.2368213
1554840000,5215.8,5247.32,5209.5,5223.87,487.37204
1554843600,5221.79,5235.14,5215,5215,96.46755331
1554847200,5215,5217.96,5155,5193.94,577.7387173
1554850800,5193.73,5217.3,5178.27,5192.6,370.2926463
1554854400,5184.03,5219.84,5161,5204.96,403.8967405
1554858000,5206.26,5249.33,5199.35,5237.16,633.3204302
1554861600,5237.06,5244.95,5225.42,5233.52,509.8912351
1554865200,5233.52,5236.66,5211.24,5221.86,145.4498843
1554868800,5220.19,5240.49,5220.19,5232.75,179.5767864
1554872400,5232.38,5265.13,5232.38,5259.42,250.510976
1554876000,5258.23,5282.91,5248.61,5269.67,421.1453076
1554879600,5266.8,5266.8,5238.03,5244.83,293.2889349
1554883200,5247.67,5260.41,5238,5250.63,196.2888756
1554886800,5250.63,5262.17,5245.13,5250.82,148.5143446
1554890400,5249.64,5253,5232.43,5243.38,292.8156374
1554894000,5245.33,5253,5238.21,5241.13,290.9686737
1554897600,5240,5291.48,5238.5,5275.46,501.3480578
1554901200,5273.81,5284.38,5252.02,5269.72,373.2763513
1554904800,5272.61,5278.13,5257.53,5271.21,356.8215751
1554908400,5271.21,5285.28,5250.39,5280.82,382.6285787
1554912000,5282.39,5311.91,5262.79,5270.4,420.8087881
1554915600,5270.4,5317.97,5264.1,5291.65,326.2699121
1554919200,5291.65,5466.06,5291.65,5402.56,1717.439907
1554922800,5402.64,5428.95,5383.26,5402.01,527.547734
1554926400,5400.93,5422.74,5200.92,5305.51,1486.744197
1554930000,5299.43,5327.13,5252.02,5295.31,413.909219
1554933600,5297.38,5300,5268.98,5289.23,170.9457126
1554937200,5290.2,5323.47,5290.2,5323.47,280.5268886
1554940800,5323.47,5344.31,5281.83,5309.11,605.6071164
1554944400,5310.35,5317.36,5284,5299.13,328.5306332
1554948000,5299.29,5310.71,5287.96,5306.16,307.3725488
1554951600,5306.16,5312.88,5161,5194.02,1468.721528
1554955200,5195.68,5237.03,5161,5226.19,551.8253357
1554958800,5224.45,5229.04,5182.69,5216.24,464.318457
1554962400,5219.9,5224.99,5200,5220,405.9213728
1554966000,5220,5220,5193.96,5202.97,214.2515133
1554969600,5202.96,5207.05,5150,5202.1,1005.389953
1554973200,5201.86,5202.99,5001,5074.78,1289.43074
1554976800,5072.57,5100.95,5038.1,5078.38,925.454313
1554980400,5078.45,5081.88,4966.87,5048.12,1397.276988
1554984000,5048.88,5068.77,5013.39,5055.73,716.3089274
1554987600,5056.18,5070.48,5027.11,5029.4,895.7223571
1554991200,5031.39,5058.93,5005.28,5046.67,605.8389194
1554994800,5049,5070,5036.94,5038.03,596.9988828
1554998400,5038.12,5066.52,5012.25,5055.54,665.5399259
1555002000,5054.43,5059.9,5019.17,5057.4,696.2249625
1555005600,5057.4,5088.56,5049.35,5077.44,390.5143061
1555009200,5078.84,5085.27,5049.19,5073.78,275.4414472
1555012800,5069.01,5076.34,5040,5053.43,307.6974699
1555016400,5052.69,5058.68,5021.18,5024.17,315.8698708
1555020000,5024.17,5057.66,4971.28,5045.86,464.8023156
1555023600,5047.7,5064.79,5039.4,5040.2,157.8961798
1555027200,5037.82,5047.25,5014.31,5025.89,191.5544855
1555030800,5028.51,5028.52,4912,4959.86,1027.178639
1555034400,4957.74,5013.27,4956.39,5003.87,388.154901
1555038000,5005.12,5033.44,4976.44,5023.33,355.761424
1555041600,5023.3,5041.23,5015.1,5034.76,284.2109154
1555045200,5030.9,5033.29,5002.8,5020.41,240.0124172
1555048800,5021.79,5038.94,5011,5024.64,483.0948963
1555052400,5024.64,5049.46,5023.5,5033.68,285.9888121
1555056000,5033.96,5043.47,5002,5020.39,257.2697659
1555059600,5021.07,5034,5014,5034,158.3641674
1555063200,5031.98,5101.38,5020.87,5074.86,630.2031194
1555066800,5078.4,5104.63,5062.72,5077.63,536.192007
1555070400,5082.02,5091.91,5071.51,5090.71,477.7440313
1555074000,5089.69,5099.18,5055.39,5067.92,368.7711369
1555077600,5067,5086.44,5060.1,5086.44,285.5233557
1555081200,5084.4,5088.19,5061.57,5071.06,275.640868
1555084800,5070.88,5086,5063.01,5084.81,295.5169335
1555088400,5083.6,5122.48,5053.89,5070.84,534.1290823
1555092000,5074.95,5084.48,5054.76,5063.27,183.7352621
1555095600,5064.9,5074.56,5057.29,5057.29,136.5809884
1555099200,5057.29,5057.93,5027.7,5042.93,354.8814623
1555102800,5042.95,5067.36,5039.54,5061.91,118.1134743
1555106400,5060.82,5090.79,5049.83,5089.39,122.0926922
1555110000,5090.89,5091.48,5074.06,5076.35,66.32363902
1555113600,5075.74,5076.12,5051.98,5064.2,126.4290926
1555117200,5064.17,5081,5053.17,5079,110.5526452
1555120800,5078.77,5108.12,5070,5105.27,205.3866586
1555124400,5105.27,5122.01,5105.27,5108.48,180.9092784
1555128000,5112.12,5117.06,5100,5112.7,289.861
1555131600,5112.7,5119.46,5099.72,5113.74,217.3141833
1555135200,5112.9,5113.83,5095.31,5113.22,362.0377378
1555138800,5113.8,5121,5083.6,5094.13,450.6830728
1555142400,5099.13,5103.28,5059.03,5080.37,517.850143
1555146000,5079.46,5082.31,5063.88,5077.48,254.3331832
1555149600,5078.63,5087.21,5046.31,5051.68,315.2005504
1555153200,5046.32,5069.53,5046.32,5064.59,88.15756858
1555156800,5062.9,5083.09,5058.26,5079.4,154.8572498
1555160400,5079.68,5081.45,5065.32,5079.62,107.3731584
1555164000,5079.62,5109.37,5072.64,5101.84,156.9533733
1555167600,5101.81,5116.71,5080.59,5080.59,137.6083675
1555171200,5082.74,5090,5072.58,5081.78,87.07195622
1555174800,5083.68,5101.91,5080.89,5097.52,146.3052702
1555178400,5098.04,5101.41,5082,5093.65,71.78593048
1555182000,5093.5,5094.2,5074,5078.19,97.59615557
1555185600,5073.93,5091.5,5060.48,5083.73,103.5453522
1555189200,5082,5083.73,5033.73,5074.63,182.6865876
1555192800,5074.63,5077.22,5046.01,5064.95,96.66581331
1555196400,5068.79,5084.83,5062.99,5063.63,59.27270148
1555200000,5064,5080.15,5060.41,5076.3,30.37006488
1555203600,5076.3,5086.37,5069.7,5070.82,78.94751612
1555207200,5073.49,5080.27,5047.07,5051.02,106.4907237
1555210800,5056.33,5065,5042.82,5052.9,168.9097547
1555214400,5054.47,5063.62,5041.89,5053.92,97.08643566
1555218000,5053.89,5056.35,5012.73,5045.25,207.8410715
1555221600,5047.78,5047.78,5022.07,5035.72,439.7574065
1555225200,5035.13,5070.87,5033.73,5061.39,85.33556716
1555228800,5061.23,5071.26,5055,5061.55,83.46240624
1555232400,5061.89,5075.87,5053.89,5072.42,144.4194031
1555236000,5071.87,5079.31,5063.07,5068.24,64.81518455
1555239600,5069.73,5075.96,5060.62,5065.96,78.6384684
1555243200,5065.96,5073.6,5053.9,5070,85.09253152
1555246800,5070.3,5084.26,5068.92,5075.02,96.66854483
1555250400,5076.06,5080.01,5063.95,5076.82,108.3310949
1555254000,5076.82,5081.64,5062.54,5080.69,109.003617
1555257600,5081.64,5109.71,5078.77,5081.01,186.2441217
1555261200,5081,5096.06,5078.54,5090.61,123.1744689
1555264800,5090.61,5110,5090.61,5110,216.8895692
1555268400,5105.08,5105.08,5084.2,5087.2,49.77495382
1555272000,5087.71,5105.34,5081.32,5087.71,88.39893164
1555275600,5087.69,5110,5082.58,5106.67,58.42876591
1555279200,5106.67,5185.26,5103.97,5159.63,567.7900662
1555282800,5159.04,5182,5144.15,5162.72,167.5766151
1555286400,5160.54,5172.11,5144.15,5154.28,121.7431105
1555290000,5156,5182,5153.91,5163.79,398.7255841
1555293600,5167,5173.23,5160.55,5165.29,125.2590431
1555297200,5164.42,5168.29,5149.83,5165.87,256.8128208
1555300800,5165.88,5192.01,5159.23,5183,145.4896453
1555304400,5182.04,5185.18,5157.41,5165.78,157.2573576
1555308000,5165,5172,5156.16,5163.26,159.1104854
1555311600,5160,5165,5135.29,5160,455.9166937
1555315200,5159.89,5162.63,5141.46,5154.72,304.9699735
1555318800,5154.72,5163.21,5147.4,5163.21,146.673787
1555322400,5159.86,5161.59,5126.95,5138.37,522.6011948
1555326000,5135,5145.07,5130.71,5135.99,186.3949525
1555329600,5136.61,5147,5114.41,5147,251.5517297
1555333200,5146.97,5148.88,5136.26,5146.69,113.2838873
1555336800,5146.71,5173.9,5137.08,5155.87,338.5018096
1555340400,5156.8,5165,5149.67,5162.97,349.260563
1555344000,5159.87,5165.43,5130.18,5132.78,283.4778848
1555347600,5132.78,5136.86,5000,5057.47,959.5354476
1555351200,5062.03,5066.03,5019.95,5048.32,654.8426618
1555354800,5046.2,5056.65,4983.71,5015.84,347.064244
1555358400,5014.04,5029.73,4948.57,5021.81,664.5940269
1555362000,5021.61,5040.75,5007.3,5019.9,179.7849228
1555365600,5019.9,5054.38,5018.56,5043.62,156.3107632
1555369200,5043.62,5058.71,5027.31,5027.31,143.8511697
1555372800,5027.33,5052.99,5019.92,5045.51,149.8978706
1555376400,5045.39,5061.54,5042.7,5052.19,202.2188301
1555380000,5051.05,5053.33,5036.57,5041.66,292.2336485
1555383600,5041.98,5061.88,5038.35,5048.96,255.6134351
1555387200,5052.32,5063.45,5050.18,5057.77,119.7894648
1555390800,5055,5086.02,5051.2,5074.04,165.5492227
1555394400,5074.05,5074.05,5061.37,5065.62,178.7025315
1555398000,5061.58,5074.08,5061.58,5070,126.4167452
1555401600,5070,5081.71,5067.12,5069.82,220.2744158
1555405200,5071.01,5086.8,5068.28,5080.12,148.8082099
1555408800,5081.94,5084.33,5053.31,5055.24,228.2874224
1555412400,5055.23,5073.11,5049.42,5072.41,200.6633236
1555416000,5071.35,5075.97,5030.99,5032.74,367.5873787
1555419600,5032.74,5054.54,5032.3,5036.51,439.6866892
1555423200,5035.7,5069,5014.77,5056.61,576.9491257
1555426800,5056.61,5108.76,5048.65,5082.41,607.154135
1555430400,5080.04,5097.47,5077,5083.87,218.7324057
1555434000,5080.27,5231.96,5080.27,5208.7,1230.693258
1555437600,5208.03,5225.82,5173.1,5182.2,607.880707
1555441200,5184.1,5208.87,5181.56,5191.57,254.0769983
1555444800,5190.53,5200.17,5173.04,5185,275.1109673
1555448400,5185,5216.09,5179.21,5205.34,213.689684
1555452000,5198.47,5213.34,5182,5195.17,244.3883291
1555455600,5195.42,5219.99,5195.42,5202.43,350.9993221
1555459200,5201.47,5275.07,5201.47,5232.29,577.5627804
1555462800,5227.79,5231.18,5185.27,5221.3,440.3694064
1555466400,5222.63,5238.4,5216.83,5224.27,227.3208641
1555470000,5221.27,5234.5,5202.11,5232.07,240.1391617
1555473600,5231.02,5238.76,5215,5233.17,267.5369495
1555477200,5233.25,5235,5210.05,5223.71,182.2528911
1555480800,5222.31,5234.47,5204.67,5210.37,129.7436312
1555484400,5211.05,5224.22,5204.8,5216.52,151.7027708
1555488000,5220.62,5224.14,5190.83,5200.78,229.4570924
1555491600,5199.39,5213.92,5193.52,5213.58,91.9587296
1555495200,5211.87,5239.01,5194.57,5230.6,319.9414718
1555498800,5227.85,5264.32,5220,5253.83,372.5883267
1555502400,5255,5267.37,5170.01,5191.1,758.0753834
1555506000,5191.1,5217.5,5186.11,5214.24,286.4711967
1555509600,5214.21,5215.51,5189.54,5211.5,265.7978889
1555513200,5211.5,5226.59,5200,5207.9,219.390674
1555516800,5209,5219.37,5193.91,5214.12,390.6339912
1555520400,5215.82,5233.8,5210.25,5226.68,291.2602667
1555524000,5226.69,5230,5200.26,5226.22,432.5453488
1555527600,5226.75,5238.9,5209.29,5237.36,336.2413395
1555531200,5230.71,5247.21,5212.23,5221.04,156.8618713
1555534800,5219.88,5233.27,5218.94,5231.94,69.46225477
1555538400,5233.22,5235.77,5199.99,5220.11,216.039893
1555542000,5220.08,5234.49,5205.05,5233.72,87.72302598
1555545600,5227.6,5250,5224.24,5231.81,301.7753403
1555549200,5232.45,5285.11,5225.05,5267.19,630.1490882
1555552800,5270.83,5282,5258.37,5264.49,294.2265694
1555556400,5264.49,5280,5261.33,5273.16,173.2576016
1555560000,5273.16,5303.76,5264.23,5279.26,295.4120774
1555563600,5275.8,5278.12,5252.18,5262.97,258.6070088
1555567200,5262.95,5270.97,5244.13,5268.89,349.7053528
1555570800,5268.87,5271.99,5259.71,5265.02,126.4637136
1555574400,5262.92,5267.17,5227.6,5245.9,300.0091089
1555578000,5245.69,5253.69,5223.18,5248.21,187.6454476
1555581600,5249.02,5254.56,5238.54,5241.1,174.7462545
1555585200,5242.74,5243.15,5218.23,5237.58,191.2429923
1555588800,5237.47,5254.73,5236.28,5249.97,103.4067053
1555592400,5250.88,5269.66,5245.2,5263.79,179.3908637
1555596000,5260.7,5260.7,5235.77,5249.62,270.4922778
1555599600,5249.62,5294.99,5238.37,5252.19,367.7540371
1555603200,5254.24,5272.5,5230,5258.95,311.5074371
1555606800,5258.94,5297.84,5258.94,5261.9,399.7449666
1555610400,5261.88,5288.71,5261.88,5273.97,185.1383207
1555614000,5271.42,5325,5271.42,5290.97,605.9889359
1555617600,5288.83,5311.99,5280.68,5308.57,225.1880748
1555621200,5308.56,5311.99,5284.85,5292.78,152.3724285
1555624800,5297.73,5310.85,5280,5280,138.8261642
1555628400,5280,5284.44,5252,5281.58,152.84492
1555632000,5283,5283,5262.83,5275.86,50.82962736
1555635600,5267.51,5275.97,5180.37,5217.94,627.0986074
1555639200,5217.61,5240.01,5193.4,5220,410.6634143
1555642800,5220,5234.82,5202.37,5230.72,282.5519429
1555646400,5228.33,5241.59,5223.14,5237.81,82.26020265
1555650000,5237.52,5238.46,5227.28,5231.44,184.3773786
1555653600,5230.77,5243.37,5230.75,5238.58,165.2983362
1555657200,5237.05,5250.66,5232.29,5247.45,353.2935333
1555660800,5247.45,5264.05,5231.03,5264.05,166.0900768
1555664400,5260.49,5265.13,5245.29,5256.36,204.9935376
1555668000,5256.8,5258,5241.83,5256.46,120.9652967
1555671600,5256.69,5267,5253.87,5256.42,81.37249595
1555675200,5256.42,5265.4,5237.41,5248.86,202.8156696
1555678800,5248.87,5255.09,5236.06,5247.2,155.0582911
1555682400,5249.75,5251.03,5237,5246.71,92.74274687
1555686000,5246.71,5287.34,5245.85,5284,354.3052755
1555689600,5284.01,5357.96,5265.13,5278.58,651.0740398
1555693200,5270.4,5284.29,5254.93,5277.47,236.7242185
1555696800,5275.65,5301.11,5268.71,5293.07,191.493508
1555700400,5292.2,5306.57,5280,5296.38,143.6737539
1555704000,5292.58,5306.62,5252,5270,202.8605029
1555707600,5269.08,5290.78,5260.02,5271.85,74.66264967
1555711200,5271.86,5281.17,5249.75,5281.17,103.3639583
1555714800,5281.65,5300,5275.68,5289.91,147.0373062
1555718400,5289.91,5303,5285.24,5285.45,122.0670591
1555722000,5284.19,5311.39,5281.67,5305.9,109.5615684
1555725600,5305.89,5329,5290.9,5299.19,237.1594054
1555729200,5302.34,5307.99,5290.54,5303.79,132.2004099
1555732800,5308,5327.23,5298.99,5325.53,263.6092011
1555736400,5325.53,5338.02,5312.03,5328.18,279.6670071
1555740000,5327.97,5343.47,5313.9,5322.65,203.3779547
1555743600,5322.65,5334.34,5321.02,5329.73,104.2341255
1555747200,5334.64,5362.97,5313.93,5321.1,315.0921925
1555750800,5321.17,5336.23,5305.59,5318.41,129.1438348
1555754400,5316.71,5318.39,5297.45,5312.99,163.6049943
1555758000,5309.67,5316.84,5304.71,5310.56,72.08541858
1555761600,5310.56,5329.99,5308.47,5317.86,61.62221975
1555765200,5319.42,5329.31,5312.99,5319.86,98.25567094
1555768800,5319.86,5320.95,5297.11,5313.55,150.7180515
1555772400,5311.64,5339.15,5305.92,5319.37,177.1336474
1555776000,5316.5,5332.04,5309.47,5325.93,55.60740076
1555779600,5324.03,5327.61,5302.35,5303.5,235.8123466
1555783200,5303.45,5318.97,5303.45,5311.83,58.63633694
1555786800,5313.8,5325.26,5310.56,5318.89,57.63767492
1555790400,5324.72,5335.47,5303.3,5316.93,109.8261411
1555794000,5314.61,5318.33,5253.82,5277.52,199.6374358
1555797600,5277.24,5299.67,5269.17,5291.3,174.7943255
1555801200,5293.58,5331.27,5290.88,5318.89,154.0851984
1555804800,5318.94,5346.91,5313.14,5327.16,156.4250391
1555808400,5327.91,5335.06,5324.87,5327.54,64.16296959
1555812000,5326.53,5337.37,5323.11,5336,44.1320432
1555815600,5334.28,5340.48,5329.35,5335.48,75.67588893
1555819200,5335.29,5335.63,5318.37,5328.4,58.47073107
1555822800,5324.2,5327.09,5309,5312.39,119.6292754
1555826400,5312.4,5325.83,5307.39,5325.63,88.87274914
1555830000,5322.98,5335,5311.86,5312.78,70.4334443
1555833600,5315.51,5321.12,5280.42,5308.39,354.3643946
1555837200,5305.52,5308.39,5238.9,5253.64,758.1946235
1555840800,5256.45,5278,5230.4,5261.03,327.9352949
1555844400,5264.15,5270,5253.08,5258.04,290.3826238
1555848000,5260.38,5260.81,5212.8,5251.05,475.7315275
1555851600,5252.52,5275.96,5251.05,5268.35,155.1712578
1555855200,5270.04,5274.39,5257.92,5273.94,102.790899
1555858800,5273.48,5281.31,5261.25,5280.88,141.2430549
1555862400,5280.88,5282.74,5268.65,5270.96,110.0994584
1555866000,5270.96,5272.32,5250,5264.56,91.63416536
1555869600,5264.56,5271.81,5229.59,5240.58,307.5142006
1555873200,5240.58,5270.25,5232.73,5259.38,181.818507
1555876800,5260.85,5271.93,5232,5239.73,166.6485596
1555880400,5235.12,5285,5235.12,5275.06,121.3498411
1555884000,5275.04,5300,5267.75,5292.57,189.3817202
1555887600,5290.43,5310.5,5274.82,5295.65,178.9768986
1555891200,5295.96,5305.25,5289.55,5289.55,139.1756296
1555894800,5289.4,5295.4,5257.55,5268.4,305.4530014
1555898400,5265.7,5283.88,5259.16,5264.03,139.8065389
1555902000,5264.06,5275.17,5249,5257.56,241.6418895
1555905600,5260.31,5283.88,5260.31,5277.07,85.79189001
1555909200,5277.07,5286.83,5270,5275.2,305.3728743
1555912800,5275.25,5291.02,5264.8,5287.91,147.3608591
1555916400,5290.99,5294.78,5278.18,5278.18,97.34697874
1555920000,5278.3,5294.86,5278.3,5288.64,149.8575356
1555923600,5287.37,5304.71,5272.84,5299.96,218.9377595
1555927200,5302.3,5320.39,5295,5320.39,266.0301487
1555930800,5317.47,5329.09,5306,5311.24,289.8912269
1555934400,5310.21,5325.7,5306.71,5310.45,140.8779727
1555938000,5307.51,5311.92,5297.95,5300.5,176.3276495
1555941600,5300.5,5324.14,5297,5316.48,163.0848863
1555945200,5316.47,5398.24,5291.48,5309.94,804.5264234
1555948800,5312.1,5313.48,5281.56,5307.24,663.0761179
1555952400,5304.5,5371.35,5301.88,5370.44,440.4159094
1555956000,5371.34,5417.98,5360.31,5410.78,583.0515744
1555959600,5410.78,5439.12,5354.21,5387.58,705.8689436
1555963200,5387.55,5407.01,5363.09,5369.14,253.3307211
1555966800,5364.07,5400,5358.16,5386.41,167.5867092
1555970400,5386.41,5410,5377.26,5403.01,396.5648302
1555974000,5403,5403.23,5371.85,5386.8,245.733798
1555977600,5388.22,5390.65,5363.24,5379.92,130.7977665
1555981200,5378.24,5387.51,5374.53,5387.51,72.47879266
1555984800,5387.31,5404.62,5386.08,5404.38,167.0356222
1555988400,5401.56,5450,5401.56,5432.23,424.1675922
1555992000,5433.36,5627,5433.36,5513.75,2188.215153
1555995600,5515.84,5555.65,5508.81,5535.24,268.9200001
1555999200,5535.24,5549.97,5511.66,5535,378.235661
1556002800,5535,5560,5528.11,5541,505.5846806
1556006400,5541,5583.84,5541,5543.73,440.772334
1556010000,5543.22,5549.9,5510.13,5537.13,396.0848711
1556013600,5534.05,5558,5531.84,5550.2,349.6809898
1556017200,5550.79,5563.4,5540,5555.54,255.8190678
1556020800,5555.04,5585.06,5547.74,5570.81,308.0866137
1556024400,5566.21,5595,5556,5571.14,301.2712542
1556028000,5571.14,5593.19,5565,5580.14,534.2979868
1556031600,5578.88,5585,5534.77,5564.36,827.1341346
1556035200,5567.17,5579.55,5549.51,5575.71,143.3492859
1556038800,5575.71,5616.44,5570.29,5580.69,580.0901486
1556042400,5584,5612,5583.08,5603.05,344.0805274
1556046000,5604.06,5608.77,5574,5588.94,327.0198876
1556049600,5588.94,5589.68,5555.51,5576.19,221.3407891
1556053200,5577.42,5590.82,5567.05,5567.73,164.4773972
1556056800,5567.73,5570.39,5507.16,5564.74,524.6892761
1556060400,5567.23,5569.17,5530,5531.32,278.7733396
1556064000,5531.29,5563.76,5530.66,5536.13,262.7562384
1556067600,5539.5,5562.44,5485,5548.61,556.1264074
1556071200,5548.6,5567.01,5537.74,5557.92,147.5201311
1556074800,5559.34,5581.74,5559.16,5570.83,304.1103857
1556078400,5573.19,5613.91,5565.4,5592.5,352.4985746
1556082000,5593.25,5614.21,5576.07,5604,200.3164442
1556085600,5603.38,5623.3,5582.97,5595.33,395.9961932
1556089200,5594.62,5602.01,5412,5468,1787.340806
1556092800,5469.41,5490.74,5404.01,5479.85,1130.084213
1556096400,5477.6,5490.76,5458.49,5461.2,441.2610944
1556100000,5461.57,5480.48,5412.44,5420.24,586.2769912
1556103600,5420.24,5450.15,5420.24,5432.03,254.7812895
1556107200,5432.44,5465.86,5426.8,5458.83,430.6040669
1556110800,5460.17,5474.03,5438.95,5440.81,343.6596422
1556114400,5442.58,5468.53,5431.86,5463.29,605.6989343
1556118000,5463.29,5479.73,5455.92,5461.81,241.7717757
1556121600,5463.97,5471.17,5418.61,5436,434.841128
1556125200,5436,5450.4,5410,5413.1,528.0013892
1556128800,5415.72,5428.95,5372,5404.72,689.2602802
1556132400,5402.43,5440.76,5400.82,5431.44,215.8853792
1556136000,5429.71,5450.96,5423.98,5438,215.1413401
1556139600,5438,5442.9,5409.23,5435.65,234.435254
1556143200,5434.99,5444.84,5434.31,5443.73,73.09992139
1556146800,5443.73,5447.58,5418.96,5440.95,89.56975178
1556150400,5440.95,5460.86,5436.49,5453.95,156.1187855
1556154000,5453.97,5458.5,5444.26,5457.08,64.63230809
1556157600,5457.08,5458.25,5422.01,5429.86,134.652666
1556161200,5426.58,5441.36,5410.64,5439.92,128.0612278
1556164800,5437.85,5449.28,5421.83,5425.97,75.33593417
1556168400,5423.29,5441,5407.29,5426.73,257.9636724
1556172000,5425.24,5427.35,5394.34,5406.46,314.296249
1556175600,5404.81,5433.49,5395,5429.47,251.9216476
1556179200,5429.47,5432.87,5415.69,5428.47,212.2016856
1556182800,5428.47,5429.93,5373.47,5420.45,588.5949235
1556186400,5420.45,5459,5420.45,5456.89,341.228242
1556190000,5456.8,5469.81,5433.57,5466.11,454.4615625
1556193600,5469.03,5474.28,5446.46,5458.16,234.9280528
1556197200,5458.58,5462.41,5444.51,5458.09,285.3959852
1556200800,5458.08,5458.72,5435,5447.6,291.8476317
1556204400,5447.6,5467.91,5447.6,5456.48,362.3507458
1556208000,5456.48,5486.81,5451.27,5479.25,343.9359104
1556211600,5479.11,5497.83,5477.81,5495.25,388.5326559
1556215200,5495.64,5502.17,5490.01,5497,283.6413325
1556218800,5499.36,5510,5479.75,5487.44,297.3620835
1556222400,5486.25,5497,5472.87,5496.09,142.1067514
1556226000,5497.37,5500.45,5384.78,5392.75,582.06888
1556229600,5384.78,5386.18,4991.42,5124.51,2846.328734
1556233200,5129.97,5158.94,5080.66,5132.55,855.9682414
1556236800,5132.5,5132.5,5061,5119.7,866.0182186
1556240400,5121.81,5166.7,5114.94,5143.14,782.9388149
1556244000,5140.66,5291.48,5123.26,5219.52,1524.119193
1556247600,5218.88,5232.04,5193.41,5204.82,720.475146
1556251200,5204.81,5241.54,5173.9,5176.79,743.9813572
1556254800,5177.67,5222.26,5172.7,5192,1068.800294
1556258400,5190.22,5197.03,5143,5178.3,986.5091476
1556262000,5177.6,5185.39,5148.39,5161.89,369.5245113
1556265600,5161.44,5191.31,5158,5176.55,408.2702946
1556269200,5176.05,5188.36,5155.75,5168.04,382.27606
1556272800,5170,5183.46,5156.99,5159.97,381.2249576
1556276400,5159.97,5169.71,5128.94,5156,560.6926134
1556280000,5157.76,5186.26,5125,5175,928.1251935
1556283600,5177.04,5181,5162,5166.05,890.5517228
1556287200,5164.75,5173.67,5150.73,5166,630.832601
1556290800,5166,5170.6,5125,5137.57,432.2669138
1556294400,5136.2,5137.56,5046.31,5103.84,1153.597464
1556298000,5102.55,5121.75,5080.19,5098.64,546.9746491
1556301600,5099.67,5115.05,5060.91,5072.53,306.3843088
1556305200,5071.76,5103.94,5058.28,5081.38,317.2081096
1556308800,5081.27,5118.18,5077.28,5098.1,394.9021098
1556312400,5095.14,5130.45,5090.34,5123.69,224.7781707
1556316000,5123.69,5175.18,5120.67,5147.04,303.2305185
1556319600,5146.44,5159.72,5128.73,5155.19,109.4194096
1556323200,5154.11,5171.74,5144.3,5147.48,84.19783733
1556326800,5147.48,5152.78,5131.71,5148.71,102.9575374
1556330400,5148.71,5162.29,5143.12,5148.06,193.4651677
1556334000,5149.66,5165.33,5142.42,5144.72,358.862035
1556337600,5142.36,5143.79,5113,5140.77,357.611093
1556341200,5140.77,5156.5,5124.89,5156.06,391.8128194
1556344800,5156.06,5172,5152.19,5167.37,309.1062317
1556348400,5168.11,5179.51,5149.77,5174.96,100.8380757
1556352000,5174.93,5180,5152.94,5164.99,162.9881205
1556355600,5163.54,5166.71,5142.41,5146.46,88.74719509
1556359200,5148.75,5162.61,5146.64,5160.44,144.9175351
1556362800,5156.27,5170.26,5154.34,5154.34,89.85570602
1556366400,5154.04,5162.49,5143.77,5147.18,134.673342
1556370000,5145.06,5159.49,5139.27,5153.71,267.9028089
1556373600,5154.63,5186.84,5152.33,5164,164.9028556
1556377200,5163.97,5172.09,5150.22,5150.22,112.9542164
1556380800,5150.86,5167.96,5150,5163.94,75.75565543
1556384400,5163.92,5182.28,5160,5177.72,111.1583256
1556388000,5178.54,5180,5166.03,5170.83,82.43209125
1556391600,5175.53,5212.8,5170.71,5202.68,152.5931723
1556395200,5200.14,5211.35,5184.86,5199.73,127.6926996
1556398800,5199.73,5218.31,5197.29,5207.15,189.0894227
1556402400,5201.63,5211.18,5189.99,5200,142.373253
1556406000,5199.3,5201.57,5159.32,5168.91,94.44635658
1556409600,5171.51,5185.51,5166.48,5180.06,141.1416914
1556413200,5178.55,5181.41,5171.58,5178.39,105.4149056
1556416800,5179.96,5180.09,5140,5161.83,136.9249183
1556420400,5160.41,5174.94,5159.09,5174.25,71.32936245
1556424000,5175.46,5175.9,5160,5164.6,108.83148
1556427600,5163.23,5172.69,5156,5172.69,46.58498188
1556431200,5172.69,5180.23,5155.65,5173.59,291.9874884
1556434800,5175.24,5184.4,5173.5,5181.6,57.05443098
1556438400,5181.6,5189.05,5171.12,5183.66,104.0707067
1556442000,5182.34,5186.99,5171.02,5177.38,87.13363447
