time,open,high,low,close,Volume,Volume MA
1588608000,8862.99,8904.32,8805.98,8839.15,495.1750494,393.0209355
1588611600,8847.38,8860,8750.02,8810.89,537.8386261,416.054256
1588615200,8814.3,8887.16,8802.64,8863.21,264.465771,409.6187268
1588618800,8862.06,8890.99,8820.09,8846.86,234.028293,406.2779649
1588622400,8846.86,8940,8846.86,8918.22,240.6156528,397.0012174
1588626000,8918.22,8961.98,8894.27,8952.38,210.3995605,358.1373313
1588629600,8957.02,8974.34,8868.99,8882.66,761.2056518,386.3571446
1588633200,8880.38,8922.07,8838.52,8882.87,681.1948355,414.6275797
1588636800,8889.24,8935.02,8849.3,8909.36,356.2459684,418.9036581
1588640400,8913.32,8913.44,8838.86,8892.2,202.9248569,397.8086928
1588644000,8894.13,8902.06,8834.56,8865.72,105.9160358,387.6745989
1588647600,8863.49,8888,8827.81,8868.73,147.1705255,383.1168192
1588651200,8862.01,9100,8862.01,9053.68,729.1355715,401.6544668
1588654800,9067.69,9120,8997.33,9014.68,560.0677772,406.0415154
1588658400,9025.88,9067.09,8975,9034.93,310.565602,411.199502
1588662000,9031.66,9086.97,9011,9021.76,322.036001,417.3968961
1588665600,9022.31,9050,8984.19,9040.56,404.7949572,405.6044719
1588669200,9044.73,9083,8996.89,9005.93,609.5240173,405.6949016
1588672800,9001.18,9007.42,8760.1,8861.68,1318.937239,436.5923999
1588676400,8854.1,8906.78,8832.7,8858.37,356.2461714,442.4244081
1588680000,8858.39,8893.11,8826.29,8877.69,355.1422943,435.4227704
1588683600,8876.02,8966.65,8852.38,8930.63,438.052849,430.4334815
1588687200,8930.03,8940.05,8823.1,8894,559.6471717,445.1925516
1588690800,8882.47,8893.9,8835.18,8855.01,408.572969,453.9197854
1588694400,8855.5,8904.8,8828.79,8884.18,412.2405081,462.5010281
1588698000,8881.48,8936,8851.95,8883.63,373.6778492,470.6649426
1588701600,8875.81,8920.8,8859.59,8897.12,342.9210585,449.7507129
1588705200,8894.08,8945,8886,8915.35,277.294141,429.5556782
1588708800,8909.69,8977.72,8904.73,8954.7,119.5017825,417.7184689
1588712400,8954.7,9013.21,8954.7,8977.46,189.4575532,417.0451037
1588716000,8977.46,8996.32,8916.37,8984.18,480.2847025,435.763537
1588719600,8979.01,9046.29,8952.29,9034.85,211.7768605,438.9938538
1588723200,9040,9043.37,8921.03,8957.42,372.0015789,421.1371542
1588726800,8956.39,9001.79,8943.23,8993.1,146.9883541,400.483183
1588730400,8993.1,8993.1,8951.97,8981.2,60.40497371,387.9751516
1588734000,8980.76,9078.91,8959.89,8976.64,535.5361886,398.650161
1588737600,8981.73,9064.8,8966.66,9008.56,227.598934,389.7903598
1588741200,9009.51,9049.98,8988.02,9013.24,174.662234,368.0472706
1588744800,9017,9058.04,9006.73,9034,144.9486022,309.3478388
1588748400,9030.52,9058.83,9003.18,9032,272.8054203,305.1758013
1588752000,9038.2,9120,9009.99,9054.98,1015.056738,338.1715234
1588755600,9051.2,9111.97,9047.47,9102,476.2686623,340.0823141
1588759200,9108.63,9300,9079.46,9240.88,2184.607098,421.3303104
1588762800,9238.44,9364,9205.16,9330,1000.881654,450.9457447
1588766400,9327.81,9400,9232.67,9243.21,1480.50673,504.3590558
1588770000,9238.4,9290,9140.96,9236.2,1185.145364,544.9324315
1588773600,9237,9266,9198.56,9244.78,611.1733386,558.3450455
1588777200,9244.8,9303.86,9235.5,9286.86,573.5849597,573.1595865
1588780800,9281.39,9329,9238.21,9280.35,639.8813345,599.1785641
1588784400,9280.35,9300,9238.21,9274.16,381.1821312,608.764793
1588788000,9278.39,9281.18,9216.08,9255.62,330.5764407,601.2793799
1588791600,9255.42,9299.37,9241.16,9261.59,422.1777163,611.7994227
1588795200,9259.94,9268.86,9227.14,9253.29,449.5368531,615.6761864
1588798800,9246.55,9304.95,9243.95,9298.11,208.2011139,618.7368244
1588802400,9300.14,9390.81,9288.22,9372.2,724.950242,651.9640878
1588806000,9369.05,9417.95,9072.24,9154.32,1492.265151,699.8005359
1588809600,9163.63,9221.61,9030.03,9200.82,613.1565817,719.0784183
1588813200,9200.82,9259.73,9187.4,9237.4,248.7433115,722.7824722
1588816800,9228.88,9383.35,9205.03,9320.85,570.1828734,744.0441857
1588820400,9343.02,9366.37,9264.23,9302.33,290.9551802,744.9516737
1588824000,9302.33,9327.83,9257.4,9292.55,162.4177186,702.3197228
1588827600,9291.72,9322.73,9243.62,9275.8,182.5576615,687.6341727
1588831200,9282.61,9315,9251.07,9264.38,170.2449617,586.9160659
1588834800,9266.06,9327,9245.26,9316.11,147.4987854,544.2469225
1588838400,9321.67,9349.71,9279.85,9349.71,240.5518131,482.2491766
1588842000,9345.41,9345.41,9274.6,9320.3,605.5351577,453.2686663
1588845600,9325,9335,9272,9306.71,603.1610579,452.8680523
1588849200,9298.6,9318.3,9254.47,9287.25,335.2143072,440.9495196
1588852800,9295,9391,9266.17,9391,905.3626079,454.2235833
1588856400,9385,9626.77,9338.5,9495.71,2835.845886,576.956771
1588860000,9498.92,9546.27,9485.28,9503.63,961.042522,608.4800751
1588863600,9504.24,9579.87,9355.32,9532.35,1051.589895,639.950684
1588867200,9525.71,9650,9516.44,9640,1472.510418,691.0993623
1588870800,9646.7,9911,9644.74,9848.56,4944.803075,927.9294603
1588874400,9848.56,9870,9750,9802.1,1730.338592,978.1988778
1588878000,9809.25,9972.03,9809.25,9877.43,1903.350686,998.7531545
1588881600,9877,9908.91,9744.79,9808.22,1415.217323,1038.856192
1588885200,9809.2,9898.94,9757.79,9885.9,1040.245473,1078.4313
1588888800,9880.1,9939.59,9840,9908.44,781.7282129,1089.008567
1588892400,9904.86,10074,9866.17,10000,1800.646213,1164.493118
