time,open,high,low,close,Volume,Volume MA
1586462400,7271,7314,7250.5,7305.5,5040093.5566,12254266.139457533
1586466000,7306.5,7324,7277,7323.5,3845397.26745,12214187.123265032
1586469600,7323,7329.5,7294,7322,1871436.76085,12142404.774800032
1586473200,7322,7325,7285.5,7294,1675816.4521,12021319.003855033
1586476800,7293,7307.5,7262,7303.5,6200635.00045,11997978.069067532
1586480400,7303.5,7303.5,7262.5,7269.5,2685879.89165,11974857.486225031
1586484000,7269.5,7278,7212.5,7258.5,6809846.9485,12078692.097700031
1586487600,7258,7259.5,7159,7183.5,7707906.1034,12134580.20710003
1586491200,7183,7183,7081.5,7141,22827155.29655,12787512.176275032
1586494800,7141,7141,6890,6951,44344075.90815,14602413.902935032
1586498400,6952,7000.5,6928.5,6955.5,17562944.0361,14995977.78856253
1586502000,6954,6957,6857.5,6930,22123803.496,14792013.47337003
1586505600,6930.5,6971,6870.5,6920.5,16392726.66995,12516257.925377531
1586509200,6920.5,6934.5,6850.5,6929,13144081.7678,11906130.26420753
1586512800,6929.5,6951,6900,6936.5,12254692.78245,11497052.999095032
1586516400,6938,6938,6896.5,6901.5,4238578.19045,11201753.562727531
1586520000,6900,6936.5,6886,6931,7075820.28095,11184301.603917532
1586523600,6930,6930,6798,6907.5,31595952.8005,12493242.623867532
1586527200,6907.5,6923.5,6834,6858.5,18394964.996,12835487.531795032
1586530800,6858.5,6875,6746,6771,36658186.89400001,14122499.754995033
1586534400,6770,6875,6741,6869.5,30451365.23585,15393063.338957533
1586538000,6864.5,6901.5,6847,6873,20200555.53365,16210821.252267534
1586541600,6873,6929,6856,6921.5,15356984.49695,16885098.639072534
1586545200,6923,6959.5,6870,6913,19600001.9741,17781307.915172536
1586548800,6913,6929.5,6890,6919.5,6562262.78855,17799389.304577537
1586552400,6921.5,6944,6893,6905,5654165.92245,17947803.606117535
1586556000,6906.5,6929.5,6836.5,6869.5,7458710.8331,17980246.800347537
1586559600,6869.5,6888,6832.5,6872.5,4115337.36,17800618.363177538
1586563200,6872.5,6924,6851,6916.5,13607456.9824,17339633.44747004
1586566800,6916.5,6934,6892,6922,3432957.68285,15294077.536205038
1586570400,6922,6934.5,6901,6920,3539704.7774,14592915.573270041
1586574000,6920.5,6929,6905.5,6922.5,5202686.4456,13746859.72075004
1586577600,6922.5,6957.5,6917.5,6926.5,5821910.67435,13218318.920970041
1586581200,6926,6945,6912,6938,3583679.93065,12740298.82911254
1586584800,6938,6947,6925,6935,2050917.4629,12230110.06313504
1586588400,6935,6939,6873.5,6889.5,9031105.84255,12469736.44574004
1586592000,6889.5,6909,6874,6890.5,1720158.961,12201953.37974254
1586595600,6891.5,6894.5,6842,6870.5,7720511.58825,11008181.31913004
1586599200,6867.5,6883,6846.5,6852.5,4961526.95055,10336509.41685754
1586602800,6852,6906.5,6850.5,6891.5,4896486.2008,8748424.38219754
1586606400,6891,6902,6867.5,6887.5,4056633.3611,7428687.78846004
